GSTIN,Transaction_Amount,Tax_Amount,ITC_Claimed,Transaction_Frequency,Filing_Delay,Invoice_Mismatch,Return_Filing_Status,Business_Type,Previous_Fraud_History,Fraud_Label
2856,421496,75869.28,55032.84,28,0,No,On_Time,Retailer,No,0
2857,101070,18192.6,30946.96,30,5,Yes,Delayed,Service,Yes,1
2858,354864,63875.52,55368.97,26,3,No,Delayed,Service,No,0
2859,173024,31144.32,45780.23,39,7,Yes,Delayed,Service,Yes,1
2860,122192,21994.56,15638.78,22,1,No,Delayed,Service,No,0
2861,163305,29394.9,54497.61,60,8,Yes,Delayed,Wholesaler,Yes,1
2862,382384,68829.12,63897.83,13,2,No,Delayed,Wholesaler,No,0
2863,29874,5377.32,4086.22,26,3,No,Delayed,Wholesaler,No,0
2864,79381,14288.58,11172.02,26,2,No,Delayed,Wholesaler,No,0
2865,476548,85778.64,163006.38,32,12,Yes,Delayed,Retailer,Yes,1
2866,63106,11359.08,13473.03,53,9,No,Delayed,Wholesaler,Yes,1
2867,293054,52749.72,46165.86,16,1,No,Delayed,Manufacturer,No,0
2868,151123,27202.14,24140.66,12,1,No,Delayed,Service,No,0
2869,33908,6103.44,5061.95,9,2,No,Delayed,Wholesaler,No,0
2870,382174,68791.32,65373.53,12,4,No,Delayed,Manufacturer,No,0
2871,11607,2089.26,3783.79,59,7,Yes,Delayed,Service,No,1
2872,474604,85428.72,74462.55,24,1,No,Delayed,Retailer,No,0
2873,469099,84437.82,78749.62,28,1,No,Delayed,Manufacturer,No,0
2874,104231,18761.58,26101.48,48,5,Yes,Delayed,Retailer,Yes,1
2875,175792,31642.56,23531.22,9,0,No,On_Time,Service,No,0
2876,298864,53795.52,41058.4,29,1,Yes,Delayed,Manufacturer,No,0
2877,415413,74774.34,68539.53,13,1,No,Delayed,Wholesaler,No,0
2878,253603,45648.54,32595.78,12,3,No,Delayed,Service,No,0
2879,260600,46908.0,36533.6,12,2,No,Delayed,Retailer,No,0
2880,291027,52384.86,40846.79,20,0,No,On_Time,Retailer,No,0
2881,169429,30497.22,25850.78,20,1,No,Delayed,Manufacturer,No,0
2882,433873,78097.14,117965.33,57,5,Yes,Delayed,Wholesaler,No,1
2883,294487,53007.66,45135.97,23,2,No,Delayed,Service,No,0
2884,389590,70126.2,101238.41,41,12,Yes,Delayed,Retailer,Yes,1
2885,372812,67106.16,56986.86,27,0,No,On_Time,Wholesaler,No,0
2886,247307,44515.26,33489.91,14,4,No,Delayed,Manufacturer,No,0
2887,98075,17653.5,15151.73,16,3,No,Delayed,Service,No,0
2888,228930,41207.4,28860.35,6,0,No,On_Time,Retailer,No,0
2889,190060,34210.8,28108.88,29,4,No,Delayed,Retailer,No,0
2890,130484,23487.12,37597.65,52,14,Yes,Delayed,Wholesaler,Yes,1
2891,454017,81723.06,58648.12,25,1,No,Delayed,Manufacturer,No,0
2892,344734,62052.12,49962.19,12,1,No,Delayed,Manufacturer,No,0
2893,139401,25092.18,39141.49,42,5,Yes,Delayed,Service,Yes,1
2894,222736,40092.48,37340.35,9,1,No,Delayed,Service,No,0
2895,157349,28322.82,24326.75,22,2,No,Delayed,Wholesaler,No,0
2896,255821,46047.78,37711.43,7,4,No,Delayed,Manufacturer,No,0
2897,178862,32195.16,29548.13,26,1,No,Delayed,Service,No,0
2898,439387,79089.66,68769.42,29,2,No,Delayed,Service,No,0
2899,119813,21566.34,17206.6,13,2,No,Delayed,Retailer,No,0
2900,202206,36397.08,67229.96,51,6,Yes,Delayed,Manufacturer,Yes,1
2901,306770,55218.6,41923.51,27,1,No,Delayed,Service,No,0
2902,280977,50575.86,46794.35,24,1,No,Delayed,Retailer,No,0
2903,466497,83969.46,114972.43,54,9,Yes,Delayed,Service,Yes,1
2904,328442,59119.56,46531.99,16,4,No,Delayed,Manufacturer,No,0
2905,470125,84622.5,75002.05,10,4,No,Delayed,Manufacturer,No,0
2906,279981,50396.58,39093.71,25,2,No,Delayed,Manufacturer,No,0
2907,434020,78123.6,115839.9,33,5,Yes,Delayed,Wholesaler,No,1
2908,477706,85987.08,69918.3,17,1,No,Delayed,Manufacturer,Yes,0
2909,51646,9296.28,7121.05,13,3,Yes,Delayed,Retailer,No,0
2910,229343,41281.74,33563.3,8,4,No,Delayed,Manufacturer,No,0
2911,457822,82407.96,58827.4,17,2,No,Delayed,Retailer,No,0
2912,32277,5809.86,7733.32,66,9,Yes,Delayed,Service,Yes,1
2913,172550,31059.0,47762.01,38,9,Yes,Delayed,Service,Yes,1
2914,438057,78850.26,66918.71,15,4,No,Delayed,Manufacturer,No,0
2915,301922,54345.96,49890.05,27,4,No,Delayed,Wholesaler,No,0
2916,230979,41576.22,39579.16,26,4,No,Delayed,Wholesaler,No,0
2917,156104,28098.72,44757.54,37,12,Yes,Delayed,Wholesaler,Yes,1
2918,260186,46833.48,33241.17,28,2,No,Delayed,Retailer,No,0
2919,171928,30947.04,24967.05,24,2,No,Delayed,Service,No,0
2920,219527,39514.86,33566.12,17,2,No,Delayed,Wholesaler,No,0
2921,382220,68799.6,49887.84,22,1,No,Delayed,Manufacturer,No,0
2922,329535,59316.3,54398.0,28,3,No,Delayed,Wholesaler,No,0
2923,255221,45939.78,37110.35,8,1,No,Delayed,Manufacturer,No,0
2924,62832,11309.76,10880.26,26,3,No,Delayed,Retailer,No,0
2925,355607,64009.26,112935.61,39,5,Yes,Delayed,Wholesaler,Yes,1
2926,112420,20235.6,15046.98,13,3,No,Delayed,Service,No,0
2927,311239,56023.02,42380.14,14,3,No,Delayed,Service,No,0
2928,217940,39229.2,33777.58,10,2,No,Delayed,Retailer,No,0
2929,182115,32780.7,27883.87,16,4,No,Delayed,Retailer,No,0
2930,87015,15662.7,12770.29,13,0,No,On_Time,Retailer,No,0
2931,215407,38773.26,37910.15,21,4,No,Delayed,Service,No,0
2932,323260,58186.8,52027.76,12,1,No,Delayed,Wholesaler,No,0
2933,386756,69616.08,57601.35,22,2,No,Delayed,Service,No,0
2934,207385,37329.3,28715.81,6,2,No,Delayed,Manufacturer,No,0
2935,450810,81145.8,66932.13,24,4,No,Delayed,Retailer,No,0
2936,499296,89873.28,116527.97,63,10,Yes,Delayed,Service,No,1
2937,121115,21800.7,19662.87,28,4,No,Delayed,Wholesaler,No,0
2938,422207,75997.26,113716.47,44,10,Yes,Delayed,Manufacturer,No,1
2939,84874,15277.32,11433.83,18,3,No,Delayed,Service,No,0
2940,245237,44142.66,37820.02,13,1,No,Delayed,Wholesaler,No,0
2941,59875,10777.5,8721.67,23,2,No,Delayed,Retailer,No,0
2942,226992,40858.56,36856.72,22,2,No,Delayed,Service,No,0
2943,250346,45062.28,68101.83,35,11,Yes,Delayed,Service,Yes,1
2944,254469,45804.42,33508.47,23,4,No,Delayed,Wholesaler,No,0
2945,51163,9209.34,14774.02,34,8,Yes,Delayed,Wholesaler,Yes,1
2946,188050,33849.0,30654.49,22,0,No,On_Time,Manufacturer,No,0
2947,444711,80047.98,63367.26,27,1,Yes,Delayed,Manufacturer,No,0
2948,86737,15612.66,14138.23,25,2,No,Delayed,Manufacturer,No,0
2949,353045,63548.1,54507.61,5,1,No,Delayed,Manufacturer,No,0
2950,11223,2020.14,1467.7,11,3,No,Delayed,Wholesaler,No,0
2951,301168,54210.24,40576.2,27,4,No,Delayed,Manufacturer,No,0
2952,154013,27722.34,26194.32,12,1,No,Delayed,Service,No,0
2953,276404,49752.72,40676.01,25,3,No,Delayed,Manufacturer,No,0
2954,309136,55644.48,43770.06,6,2,No,Delayed,Service,No,0
2955,30501,5490.18,7897.8,58,6,Yes,Delayed,Retailer,Yes,1
2956,489894,88180.92,113374.65,55,10,Yes,Delayed,Wholesaler,Yes,1
2957,47780,8600.4,7327.17,19,0,No,On_Time,Service,Yes,0
2958,154177,27751.86,22217.72,10,4,No,Delayed,Manufacturer,No,0
2959,129558,23320.44,19025.29,23,0,No,On_Time,Retailer,No,0
2960,214674,38641.32,50998.2,62,12,Yes,Delayed,Service,Yes,1
2961,303559,54640.62,40674.24,28,4,No,Delayed,Wholesaler,No,0
2962,478084,86055.12,67162.5,22,3,No,Delayed,Wholesaler,No,0
2963,91782,16520.76,29952.56,44,8,Yes,Delayed,Service,Yes,1
2964,454639,81835.02,69910.74,21,3,No,Delayed,Wholesaler,Yes,0
2965,170441,30679.38,22754.28,24,3,No,Delayed,Wholesaler,No,0
2966,210146,37826.28,30432.2,16,3,No,Delayed,Retailer,No,0
2967,22442,4039.56,3045.25,14,0,No,On_Time,Wholesaler,No,0
2968,190402,34272.36,28306.35,21,4,No,Delayed,Manufacturer,No,0
2969,44571,8022.78,6776.55,5,2,No,Delayed,Wholesaler,No,0
2970,77690,13984.2,11097.59,10,2,No,Delayed,Manufacturer,No,0
2971,86693,15604.74,14993.82,25,1,No,Delayed,Wholesaler,No,0
2972,257943,46429.74,65284.77,50,7,Yes,Delayed,Service,Yes,1
2973,137048,24668.64,21114.15,5,1,Yes,Delayed,Manufacturer,No,0
2974,390352,70263.36,67033.66,21,1,No,Delayed,Retailer,No,0
2975,143485,25827.3,22078.03,13,1,No,Delayed,Wholesaler,No,0
2976,246830,44429.4,78905.34,48,5,Yes,Delayed,Retailer,Yes,1
2977,67755,12195.9,11878.41,22,3,No,Delayed,Manufacturer,No,0
2978,109251,19665.18,13826.01,9,1,No,Delayed,Manufacturer,No,0
2979,64808,11665.44,18862.9,55,12,Yes,Delayed,Retailer,Yes,1
2980,201112,36200.16,72274.78,39,13,Yes,Delayed,Service,Yes,1
2981,131822,23727.96,20682.72,10,4,No,Delayed,Service,No,0
2982,98116,17660.88,34359.82,52,8,Yes,Delayed,Wholesaler,Yes,1
2983,153194,27574.92,21811.7,21,0,No,On_Time,Manufacturer,No,0
2984,446401,80352.18,57908.51,26,2,No,Delayed,Service,No,0
2985,93324,16798.32,15998.89,29,3,No,Delayed,Service,No,0
2986,53755,9675.9,7613.06,25,1,No,Delayed,Manufacturer,No,0
2987,325596,58607.28,48317.43,10,4,No,Delayed,Manufacturer,No,0
2988,136041,24487.38,17963.53,21,1,No,Delayed,Manufacturer,No,0
2989,382335,68820.3,66991.89,20,4,No,Delayed,Manufacturer,No,0
2990,119398,21491.64,17608.27,7,4,No,Delayed,Manufacturer,No,0
2991,296229,53321.22,100315.0,57,9,No,Delayed,Retailer,Yes,1
2992,400932,72167.76,51227.92,7,0,No,On_Time,Retailer,No,0
2993,372710,67087.8,48713.31,12,0,No,On_Time,Service,No,0
2994,117960,21232.8,15565.42,24,3,No,Delayed,Wholesaler,No,0
2995,109341,19681.38,23602.88,30,6,Yes,Delayed,Wholesaler,Yes,1
2996,16732,3011.76,2514.91,13,1,No,Delayed,Service,No,0
2997,356361,64144.98,84220.63,51,7,No,Delayed,Service,Yes,1
2998,338648,60956.64,52322.19,25,2,No,Delayed,Service,No,0
2999,53560,9640.8,8472.79,23,3,Yes,Delayed,Retailer,No,0
3000,292257,52606.26,50866.14,18,3,No,Delayed,Wholesaler,No,0
